age,job,marital,education,balance,housing,loan,car,contact,day,month,duration,campaign,previous,poutcome,subscribed,dia_semana
40,0.09,0.102,0.107,0.124,0.168,0.067,0.102,0.15,19,0.103,0.119,1,1,0.168,0,0.121
35,0.156,0.151,0.107,0.056,0.168,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
32,0.074,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
52,0.119,0.102,0.107,0.056,0.168,0.067,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
35,0.139,0.102,0.151,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
42,0.09,0.12,0.107,0.114,0.078,0.067,0.12,0.15,19,0.103,0.119,1,0,0.093,0,0.121
45,0.139,0.12,0.107,0.124,0.078,0.128,0.12,0.15,19,0.103,0.119,1,1,0.646,1,0.121
37,0.09,0.151,0.107,0.082,0.168,0.128,0.151,0.15,19,0.103,0.119,1,1,0.168,0,0.121
56,0.23,0.12,0.107,0.165,0.078,0.128,0.12,0.15,19,0.103,0.119,1,0,0.093,0,0.121
59,0.074,0.102,0.107,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
45,0.088,0.102,0.107,0.165,0.168,0.128,0.102,0.134,19,0.103,0.119,1,0,0.093,0,0.121
36,0.139,0.102,0.151,0.056,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
35,0.139,0.12,0.151,0.124,0.078,0.067,0.12,0.15,19,0.103,0.119,1,0,0.093,1,0.121
32,0.074,0.102,0.087,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,1,0.121
30,0.09,0.151,0.087,0.082,0.078,0.067,0.151,0.15,19,0.103,0.119,1,0,0.093,1,0.121
42,0.139,0.12,0.087,0.082,0.078,0.128,0.12,0.15,19,0.103,0.119,5,0,0.093,0,0.121
58,0.139,0.102,0.107,0.082,0.168,0.067,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
39,0.074,0.151,0.087,0.082,0.078,0.128,0.151,0.15,19,0.103,0.119,2,0,0.093,0,0.121
36,0.123,0.151,0.151,0.124,0.168,0.128,0.151,0.15,19,0.103,0.119,1,1,0.168,0,0.121
43,0.139,0.102,0.151,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
35,0.139,0.12,0.151,0.124,0.078,0.067,0.12,0.15,19,0.103,0.119,1,1,0.127,0,0.121
30,0.139,0.102,0.151,0.082,0.078,0.067,0.102,0.15,19,0.103,0.119,1,1,0.168,0,0.121
32,0.09,0.102,0.107,0.128,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
34,0.074,0.102,0.107,0.165,0.078,0.067,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
39,0.111,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
30,0.123,0.102,0.107,0.124,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
49,0.111,0.12,0.107,0.114,0.168,0.067,0.12,0.15,19,0.103,0.119,3,0,0.093,0,0.121
57,0.23,0.102,0.087,0.128,0.168,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
54,0.139,0.102,0.107,0.082,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
37,0.119,0.102,0.151,0.124,0.078,0.128,0.102,0.15,19,0.103,0.119,1,1,0.168,0,0.121
49,0.139,0.102,0.151,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
30,0.074,0.12,0.107,0.165,0.078,0.128,0.12,0.15,19,0.103,0.119,1,1,0.168,0,0.121
34,0.074,0.102,0.107,0.114,0.078,0.128,0.102,0.134,19,0.103,0.119,1,1,0.127,0,0.121
54,0.123,0.102,0.107,0.165,0.078,0.128,0.102,0.134,19,0.103,0.119,1,0,0.093,0,0.121
52,0.123,0.102,0.087,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
57,0.083,0.102,0.151,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
41,0.123,0.102,0.107,0.082,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
48,0.139,0.102,0.151,0.165,0.168,0.067,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
33,0.111,0.102,0.107,0.128,0.168,0.128,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
55,0.111,0.102,0.107,0.082,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
30,0.119,0.151,0.107,0.056,0.168,0.067,0.151,0.15,19,0.103,0.119,1,0,0.093,1,0.121
48,0.139,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
30,0.074,0.102,0.107,0.082,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
41,0.123,0.151,0.107,0.124,0.078,0.128,0.151,0.134,19,0.103,0.119,1,0,0.093,0,0.121
31,0.088,0.151,0.151,0.114,0.078,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
45,0.111,0.12,0.107,0.128,0.078,0.128,0.12,0.15,19,0.103,0.119,1,1,0.127,0,0.121
30,0.139,0.151,0.151,0.114,0.078,0.128,0.151,0.15,19,0.103,0.119,1,1,0.127,0,0.121
39,0.123,0.102,0.107,0.114,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
35,0.119,0.102,0.151,0.128,0.168,0.067,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
56,0.139,0.102,0.107,0.114,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
42,0.074,0.102,0.107,0.056,0.078,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
34,0.111,0.102,0.107,0.082,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
35,0.083,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
47,0.156,0.102,0.151,0.128,0.168,0.067,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
40,0.083,0.102,0.151,0.128,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
32,0.156,0.151,0.151,0.165,0.078,0.128,0.151,0.15,19,0.103,0.119,1,1,0.127,0,0.121
44,0.119,0.102,0.151,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
33,0.139,0.102,0.151,0.165,0.078,0.067,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
41,0.111,0.102,0.151,0.082,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,1,0.121
31,0.074,0.102,0.107,0.165,0.078,0.067,0.102,0.15,19,0.103,0.119,2,1,0.168,0,0.121
59,0.139,0.102,0.135,0.165,0.078,0.067,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
45,0.083,0.102,0.151,0.082,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
49,0.139,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,1,0.121
46,0.074,0.151,0.087,0.082,0.078,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
39,0.123,0.102,0.107,0.114,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
55,0.074,0.102,0.087,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
54,0.156,0.102,0.087,0.165,0.078,0.128,0.102,0.134,19,0.103,0.119,1,0,0.093,0,0.121
45,0.139,0.102,0.151,0.082,0.168,0.067,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
40,0.119,0.102,0.151,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
46,0.074,0.102,0.107,0.082,0.078,0.067,0.102,0.15,19,0.103,0.119,2,1,0.127,0,0.121
50,0.083,0.12,0.151,0.124,0.168,0.128,0.12,0.15,19,0.103,0.119,1,0,0.093,0,0.121
30,0.074,0.151,0.107,0.114,0.168,0.128,0.151,0.15,19,0.103,0.119,2,1,0.127,0,0.121
44,0.083,0.102,0.107,0.165,0.078,0.128,0.102,0.134,19,0.103,0.119,3,0,0.093,0,0.121
32,0.139,0.151,0.151,0.165,0.078,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
34,0.074,0.102,0.087,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,2,1,0.127,0,0.121
34,0.139,0.151,0.151,0.082,0.168,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
33,0.088,0.102,0.151,0.082,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
55,0.09,0.12,0.151,0.165,0.078,0.128,0.12,0.134,19,0.103,0.119,1,0,0.093,0,0.121
46,0.119,0.102,0.151,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,1,0.127,1,0.121
49,0.09,0.102,0.135,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,4,0,0.093,0,0.121
39,0.074,0.102,0.087,0.124,0.078,0.128,0.102,0.15,19,0.103,0.119,6,0,0.093,0,0.121
50,0.139,0.102,0.107,0.165,0.168,0.067,0.102,0.15,19,0.103,0.119,3,0,0.093,0,0.121
32,0.111,0.151,0.151,0.114,0.168,0.128,0.151,0.15,19,0.103,0.119,2,0,0.093,0,0.121
32,0.123,0.151,0.107,0.165,0.078,0.128,0.151,0.15,19,0.103,0.119,2,0,0.093,0,0.121
47,0.111,0.102,0.107,0.082,0.168,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
56,0.139,0.102,0.151,0.124,0.168,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
54,0.074,0.102,0.087,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
40,0.074,0.102,0.087,0.165,0.078,0.128,0.102,0.134,19,0.103,0.119,2,1,0.127,0,0.121
53,0.23,0.102,0.151,0.128,0.168,0.067,0.102,0.15,19,0.103,0.119,2,1,0.127,0,0.121
35,0.111,0.102,0.107,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,3,0,0.093,0,0.121
35,0.139,0.102,0.151,0.128,0.078,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
51,0.074,0.102,0.087,0.056,0.078,0.067,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
40,0.088,0.102,0.107,0.165,0.078,0.067,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
35,0.139,0.102,0.151,0.114,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
41,0.139,0.12,0.151,0.165,0.168,0.128,0.12,0.15,19,0.103,0.119,1,0,0.093,0,0.121
39,0.083,0.102,0.087,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,5,0,0.093,0,0.121
30,0.139,0.151,0.151,0.165,0.168,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
39,0.139,0.102,0.151,0.056,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
39,0.111,0.12,0.107,0.124,0.078,0.067,0.12,0.15,19,0.103,0.119,1,0,0.093,0,0.121
39,0.123,0.151,0.107,0.165,0.078,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
52,0.09,0.151,0.107,0.165,0.168,0.128,0.151,0.134,19,0.103,0.119,1,0,0.093,0,0.121
56,0.23,0.151,0.151,0.114,0.168,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
34,0.139,0.102,0.151,0.114,0.078,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
32,0.139,0.151,0.151,0.165,0.078,0.128,0.151,0.15,19,0.103,0.119,2,0,0.093,0,0.121
46,0.111,0.12,0.107,0.056,0.078,0.067,0.12,0.15,19,0.103,0.119,1,1,0.168,0,0.121
51,0.111,0.12,0.151,0.165,0.168,0.128,0.12,0.15,19,0.103,0.119,1,0,0.093,0,0.121
46,0.09,0.102,0.151,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
57,0.156,0.12,0.107,0.165,0.168,0.128,0.12,0.134,19,0.103,0.119,1,0,0.093,0,0.121
38,0.111,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,2,1,0.127,0,0.121
35,0.119,0.102,0.151,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
41,0.074,0.151,0.107,0.082,0.168,0.128,0.151,0.15,19,0.103,0.119,3,0,0.093,0,0.121
38,0.074,0.102,0.087,0.056,0.078,0.067,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
43,0.139,0.102,0.151,0.128,0.078,0.128,0.102,0.15,19,0.103,0.119,1,1,0.168,1,0.121
47,0.139,0.102,0.135,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,3,0,0.093,1,0.121
54,0.139,0.102,0.151,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
48,0.09,0.151,0.107,0.165,0.168,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
32,0.139,0.102,0.151,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
31,0.088,0.102,0.107,0.082,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
34,0.139,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
31,0.111,0.151,0.151,0.124,0.168,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
32,0.139,0.102,0.151,0.082,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
32,0.111,0.102,0.107,0.124,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
34,0.123,0.151,0.151,0.165,0.168,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
51,0.083,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
54,0.111,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
51,0.23,0.102,0.151,0.124,0.168,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,1,0.121
32,0.111,0.12,0.107,0.082,0.168,0.128,0.12,0.134,19,0.103,0.119,1,1,0.127,0,0.121
40,0.285,0.102,0.107,0.114,0.168,0.128,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
30,0.156,0.151,0.151,0.165,0.168,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
35,0.119,0.151,0.151,0.124,0.078,0.067,0.151,0.15,19,0.103,0.119,1,1,0.127,0,0.121
31,0.074,0.102,0.107,0.082,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
44,0.123,0.102,0.151,0.124,0.168,0.128,0.102,0.134,19,0.103,0.119,1,0,0.093,0,0.121
33,0.083,0.151,0.107,0.165,0.168,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
31,0.156,0.102,0.107,0.082,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
32,0.074,0.102,0.087,0.082,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
32,0.119,0.102,0.151,0.114,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
53,0.23,0.102,0.151,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
36,0.119,0.151,0.151,0.128,0.078,0.128,0.151,0.15,19,0.103,0.119,4,0,0.093,0,0.121
49,0.123,0.151,0.107,0.082,0.168,0.128,0.151,0.15,19,0.103,0.119,2,0,0.093,0,0.121
33,0.139,0.102,0.151,0.056,0.078,0.067,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
32,0.111,0.102,0.107,0.124,0.168,0.128,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
41,0.074,0.102,0.087,0.128,0.078,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
43,0.074,0.151,0.107,0.165,0.078,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
32,0.09,0.151,0.107,0.165,0.168,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,1,0.121
33,0.139,0.151,0.151,0.165,0.078,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
54,0.123,0.102,0.107,0.128,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
35,0.139,0.151,0.151,0.165,0.078,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
41,0.139,0.102,0.151,0.082,0.168,0.128,0.102,0.15,19,0.103,0.119,3,0,0.093,0,0.121
48,0.123,0.102,0.107,0.128,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
33,0.119,0.102,0.151,0.056,0.078,0.128,0.102,0.15,19,0.103,0.119,2,1,0.127,0,0.121
33,0.139,0.151,0.151,0.114,0.078,0.128,0.151,0.15,19,0.103,0.119,1,1,0.127,0,0.121
39,0.088,0.102,0.107,0.128,0.168,0.128,0.102,0.15,19,0.103,0.119,1,1,0.646,0,0.121
53,0.156,0.12,0.107,0.124,0.168,0.128,0.12,0.15,19,0.103,0.119,1,0,0.093,1,0.121
46,0.074,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,1,0.168,0,0.121
38,0.09,0.102,0.107,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
40,0.139,0.102,0.107,0.114,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
33,0.139,0.102,0.151,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
44,0.09,0.102,0.087,0.128,0.078,0.128,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
30,0.123,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
35,0.111,0.151,0.135,0.128,0.078,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
32,0.156,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,3,0,0.093,0,0.121
51,0.09,0.102,0.135,0.165,0.168,0.128,0.102,0.134,19,0.103,0.119,2,0,0.093,0,0.121
30,0.09,0.151,0.107,0.165,0.078,0.128,0.151,0.15,19,0.103,0.119,2,0,0.093,0,0.121
30,0.285,0.151,0.107,0.082,0.078,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
32,0.074,0.151,0.107,0.114,0.078,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
54,0.09,0.102,0.135,0.114,0.168,0.067,0.102,0.15,19,0.103,0.119,1,1,0.646,0,0.121
59,0.088,0.102,0.087,0.124,0.078,0.128,0.102,0.15,19,0.103,0.119,3,1,0.127,0,0.121
45,0.139,0.151,0.107,0.114,0.168,0.067,0.151,0.15,19,0.103,0.119,1,1,0.127,0,0.121
31,0.09,0.151,0.107,0.114,0.168,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
33,0.119,0.102,0.151,0.082,0.078,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
37,0.074,0.102,0.107,0.128,0.078,0.128,0.102,0.15,19,0.103,0.119,3,1,0.646,0,0.121
37,0.111,0.102,0.151,0.128,0.168,0.128,0.102,0.15,19,0.103,0.119,3,0,0.093,0,0.121
30,0.139,0.102,0.151,0.056,0.078,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
53,0.139,0.102,0.151,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
41,0.139,0.102,0.151,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
34,0.139,0.12,0.151,0.082,0.168,0.067,0.12,0.15,19,0.103,0.119,1,0,0.093,0,0.121
43,0.074,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
58,0.074,0.12,0.087,0.165,0.078,0.128,0.12,0.15,19,0.103,0.119,2,1,0.127,0,0.121
33,0.111,0.151,0.151,0.114,0.078,0.128,0.151,0.15,19,0.103,0.119,2,1,0.168,1,0.121
32,0.074,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,3,0,0.093,0,0.121
50,0.139,0.102,0.107,0.082,0.078,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
40,0.074,0.151,0.107,0.082,0.168,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,1,0.121
46,0.09,0.102,0.107,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
54,0.139,0.102,0.151,0.165,0.078,0.067,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
53,0.111,0.102,0.107,0.082,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
53,0.139,0.102,0.151,0.114,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
57,0.23,0.102,0.087,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
42,0.074,0.102,0.087,0.124,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,1,0.121
53,0.119,0.102,0.151,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
42,0.119,0.102,0.107,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,2,1,0.127,0,0.121
47,0.074,0.102,0.107,0.082,0.078,0.067,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
46,0.111,0.102,0.107,0.082,0.078,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
50,0.111,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,1,0.168,0,0.121
41,0.088,0.151,0.107,0.165,0.168,0.128,0.151,0.15,19,0.103,0.119,1,1,0.127,0,0.121
48,0.23,0.102,0.087,0.056,0.168,0.067,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
30,0.115,0.151,0.135,0.165,0.168,0.128,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
40,0.156,0.102,0.107,0.082,0.078,0.128,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
43,0.111,0.12,0.107,0.165,0.168,0.128,0.12,0.15,19,0.103,0.119,1,1,0.127,0,0.121
32,0.074,0.151,0.107,0.165,0.078,0.128,0.151,0.15,19,0.103,0.119,2,0,0.093,0,0.121
44,0.111,0.151,0.107,0.128,0.078,0.128,0.151,0.15,19,0.103,0.119,6,1,0.127,0,0.121
51,0.139,0.102,0.151,0.082,0.078,0.128,0.102,0.15,19,0.103,0.119,3,0,0.093,0,0.121
58,0.074,0.102,0.087,0.124,0.078,0.128,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
36,0.074,0.102,0.087,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
34,0.074,0.12,0.107,0.128,0.078,0.067,0.12,0.15,19,0.103,0.119,2,0,0.093,0,0.121
58,0.074,0.102,0.107,0.124,0.168,0.067,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
39,0.139,0.102,0.107,0.165,0.168,0.128,0.102,0.134,19,0.103,0.119,1,1,0.127,0,0.121
35,0.139,0.151,0.151,0.114,0.078,0.128,0.151,0.15,19,0.103,0.119,2,0,0.093,0,0.121
36,0.111,0.102,0.107,0.114,0.078,0.067,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
33,0.115,0.151,0.107,0.165,0.168,0.067,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
51,0.074,0.102,0.087,0.124,0.168,0.128,0.102,0.15,19,0.103,0.119,1,1,0.168,0,0.121
38,0.083,0.102,0.107,0.082,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
52,0.074,0.102,0.107,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,2,1,0.127,0,0.121
54,0.119,0.12,0.151,0.128,0.168,0.128,0.12,0.15,19,0.103,0.119,1,1,0.127,0,0.121
41,0.074,0.102,0.107,0.128,0.078,0.128,0.102,0.15,19,0.103,0.119,1,1,0.168,0,0.121
49,0.111,0.102,0.107,0.056,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
47,0.123,0.102,0.107,0.165,0.168,0.128,0.102,0.134,19,0.103,0.119,2,0,0.093,0,0.121
53,0.139,0.102,0.087,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
44,0.139,0.12,0.151,0.082,0.078,0.067,0.12,0.15,19,0.103,0.119,1,0,0.093,0,0.121
39,0.083,0.102,0.087,0.114,0.078,0.067,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
43,0.156,0.12,0.107,0.165,0.078,0.128,0.12,0.15,19,0.103,0.119,1,0,0.093,0,0.121
56,0.156,0.102,0.087,0.114,0.078,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
45,0.139,0.151,0.151,0.124,0.168,0.067,0.151,0.15,19,0.103,0.119,1,0,0.093,0,0.121
40,0.139,0.102,0.151,0.114,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
53,0.111,0.102,0.107,0.165,0.078,0.128,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
57,0.123,0.12,0.107,0.165,0.078,0.128,0.12,0.15,19,0.103,0.119,1,0,0.093,0,0.121
30,0.123,0.102,0.107,0.114,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
50,0.074,0.12,0.107,0.114,0.078,0.128,0.12,0.134,19,0.103,0.119,1,1,0.168,0,0.121
48,0.074,0.102,0.107,0.056,0.078,0.067,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
59,0.23,0.102,0.107,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,1,0.127,0,0.121
39,0.111,0.102,0.107,0.114,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
45,0.083,0.102,0.151,0.082,0.168,0.128,0.102,0.15,19,0.103,0.119,2,0,0.093,0,0.121
33,0.083,0.102,0.107,0.082,0.078,0.067,0.102,0.15,19,0.103,0.119,5,1,0.127,0,0.121
36,0.139,0.151,0.107,0.082,0.168,0.128,0.151,0.15,19,0.103,0.119,3,0,0.093,0,0.121
44,0.09,0.12,0.151,0.165,0.168,0.067,0.12,0.15,19,0.103,0.119,1,1,0.127,0,0.121
32,0.111,0.151,0.107,0.165,0.078,0.128,0.151,0.15,19,0.103,0.119,2,0,0.093,0,0.121
52,0.074,0.12,0.087,0.165,0.168,0.128,0.12,0.15,19,0.103,0.119,1,1,0.168,0,0.121
47,0.123,0.12,0.107,0.165,0.078,0.128,0.12,0.15,19,0.103,0.119,1,1,0.127,0,0.121
47,0.074,0.102,0.107,0.124,0.168,0.067,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
35,0.139,0.102,0.151,0.165,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
57,0.139,0.102,0.087,0.082,0.168,0.128,0.102,0.15,19,0.103,0.119,1,0,0.093,0,0.121
